ligand_name,smiles,denticity,bite_angle,linear_selectivity,temperature,solvent,reference,ligand_class,MW,LogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,NumRings,P_atoms,O_atoms,HeavyAtoms
P(2-tBu-Ph)3_130C_benzene,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,47,130,benzene,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_130C_xylene,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,45,130,xylene,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(OPh)3,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,38,100,toluene,"Organometallics 1985, 4, 1620",phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_70C_toluene,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,44,70,toluene,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_70C_THF,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,38,70,THF,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_70C_dioxane,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,40,70,dioxane,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_70C_benzene,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,42,70,benzene,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_80C_toluene,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,42,80,toluene,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_80C_THF,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,39,80,THF,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_80C_dioxane,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,43,80,dioxane,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_80C_benzene,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,45,80,benzene,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_80C_xylene,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,40,80,xylene,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_90C_toluene,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,43,90,toluene,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_90C_THF,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,41,90,THF,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_90C_dioxane,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,38,90,dioxane,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_90C_hexane,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,38,90,hexane,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_90C_benzene,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,43,90,benzene,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_100C_toluene,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,37,100,toluene,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_100C_THF,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,35,100,THF,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_100C_dioxane,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,36,100,dioxane,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_100C_hexane,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,41,100,hexane,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_100C_benzene,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,41,100,benzene,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_110C_toluene,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,38,110,toluene,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_110C_THF,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,35,110,THF,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_110C_dioxane,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,36,110,dioxane,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_110C_hexane,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,38,110,hexane,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_110C_benzene,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,35,110,benzene,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_110C_xylene,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,34,110,xylene,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_120C_THF,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,29,120,THF,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_120C_dioxane,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,39,120,dioxane,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_120C_hexane,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,36,120,hexane,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_120C_benzene,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,35,120,benzene,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_120C_xylene,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,39,120,xylene,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_130C_THF,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,30,130,THF,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_130C_dioxane,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,34,130,dioxane,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_130C_hexane,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,34,130,hexane,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_130C_benzene,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,32,130,benzene,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(OPh)3_130C_xylene,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,,35,130,xylene,This work / SAR Modeling,phosphite,310.28900000000004,5.450300000000004,27.69,0,3,6,3,1,3,22
P(O-o-Tol)3,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,52,100,toluene,"JACS 1971, 93, 2397",phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_70C_toluene,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,59,70,toluene,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_70C_THF,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,53,70,THF,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_70C_dioxane,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,57,70,dioxane,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_70C_xylene,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,62,70,xylene,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_80C_toluene,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,55,80,toluene,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_80C_dioxane,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,54,80,dioxane,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_80C_benzene,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,56,80,benzene,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_90C_hexane,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,54,90,hexane,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_90C_benzene,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,54,90,benzene,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_90C_xylene,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,55,90,xylene,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_100C_toluene,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,51,100,toluene,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_100C_THF,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,52,100,THF,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_100C_dioxane,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,49,100,dioxane,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_100C_hexane,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,56,100,hexane,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_100C_benzene,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,53,100,benzene,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_100C_xylene,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,52,100,xylene,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_110C_THF,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,49,110,THF,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_110C_dioxane,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,48,110,dioxane,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_110C_benzene,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,50,110,benzene,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_110C_xylene,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,53,110,xylene,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_120C_toluene,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,46,120,toluene,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_120C_THF,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,44,120,THF,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_120C_hexane,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,50,120,hexane,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_120C_benzene,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,47,120,benzene,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_130C_THF,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,42,130,THF,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_130C_hexane,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,48,130,hexane,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-o-Tol)3_130C_xylene,Cc1cccc(OP(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,1,,46,130,xylene,This work / SAR Modeling,phosphite,352.3700000000001,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,42,100,toluene,"JACS 1971, 93, 2397",phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_70C_toluene,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,48,70,toluene,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_70C_dioxane,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,45,70,dioxane,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_70C_hexane,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,50,70,hexane,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_70C_xylene,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,45,70,xylene,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_80C_toluene,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,43,80,toluene,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_80C_hexane,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,47,80,hexane,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_80C_benzene,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,41,80,benzene,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_80C_xylene,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,43,80,xylene,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_90C_toluene,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,41,90,toluene,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_90C_THF,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,43,90,THF,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_90C_dioxane,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,43,90,dioxane,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_90C_hexane,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,47,90,hexane,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_90C_benzene,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,45,90,benzene,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_100C_dioxane,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,42,100,dioxane,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_100C_hexane,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,44,100,hexane,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_110C_toluene,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,41,110,toluene,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_110C_THF,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,37,110,THF,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_110C_hexane,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,44,110,hexane,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_110C_xylene,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,40,110,xylene,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_120C_toluene,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,39,120,toluene,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_120C_dioxane,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,37,120,dioxane,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_120C_benzene,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,41,120,benzene,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_120C_xylene,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,40,120,xylene,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_130C_toluene,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,38,130,toluene,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_130C_THF,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,34,130,THF,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_130C_hexane,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,39,130,hexane,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
P(O-p-Tol)3_130C_xylene,Cc1ccc(OP(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,1,,36,130,xylene,This work / SAR Modeling,phosphite,352.37000000000006,6.3755600000000054,27.69,0,3,6,3,1,3,25
"P(O-2,4-xylyl)3",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,61,100,toluene,"JACS 1971, 93, 2397",phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_70C_toluene",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,67,70,toluene,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_70C_THF",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,62,70,THF,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_70C_hexane",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,72,70,hexane,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_70C_benzene",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,69,70,benzene,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_70C_xylene",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,66,70,xylene,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_80C_toluene",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,67,80,toluene,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_80C_dioxane",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,60,80,dioxane,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_80C_hexane",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,65,80,hexane,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_80C_benzene",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,66,80,benzene,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_90C_toluene",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,64,90,toluene,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_90C_THF",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,56,90,THF,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_90C_dioxane",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,62,90,dioxane,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_90C_hexane",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,65,90,hexane,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_90C_benzene",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,65,90,benzene,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_100C_THF",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,58,100,THF,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_100C_dioxane",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,60,100,dioxane,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_100C_hexane",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,64,100,hexane,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_100C_benzene",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,61,100,benzene,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_100C_xylene",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,68,100,xylene,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
